日期,Profit,策略損益(金額)
2013-11-26 00:00:00+08:00,68784.42139434814,968.1932983398438
2013-11-27 00:00:00+08:00,68784.42139434814,0.0
2013-11-28 00:00:00+08:00,68784.42139434814,0.0
2013-12-19 00:00:00+08:00,68450.58945465088,-333.8319396972656
2013-12-20 00:00:00+08:00,69785.93785858154,1335.348403930664
2013-12-23 00:00:00+08:00,69118.26709747314,-667.6707611083984
2013-12-24 00:00:00+08:00,68450.59633636475,-667.6707611083984
2013-12-31 00:00:00+08:00,69096.05410003662,645.457763671875
2014-01-02 00:00:00+08:00,70386.9962387085,1290.942138671875
2014-01-03 00:00:00+08:00,70386.9962387085,0.0
2014-01-06 00:00:00+08:00,70386.9962387085,0.0
2014-01-08 00:00:00+08:00,68368.41870880127,-2018.5775299072266
2014-01-09 00:00:00+08:00,66349.84117889404,-2018.5775299072266
2014-01-10 00:00:00+08:00,66996.7926864624,646.9515075683594
2014-01-13 00:00:00+08:00,67320.26844024658,323.4757537841797
2014-01-14 00:00:00+08:00,68290.68236541748,970.4139251708984
2014-01-15 00:00:00+08:00,69261.09629058838,970.4139251708984
2014-01-16 00:00:00+08:00,68939.10761260986,-321.9886779785156
2014-01-17 00:00:00+08:00,68939.10761260986,0.0
2014-01-20 00:00:00+08:00,69583.09160614014,643.9839935302734
2014-01-21 00:00:00+08:00,68939.10761260986,-643.9839935302734
2014-01-22 00:00:00+08:00,68939.10761260986,0.0
2014-01-23 00:00:00+08:00,68617.11893463135,-321.9886779785156
2014-01-24 00:00:00+08:00,70549.08419036865,1931.9652557373047
2014-01-27 00:00:00+08:00,73447.02875518799,2897.944564819336
2014-02-05 00:00:00+08:00,72481.04280853271,-965.9859466552734
2014-02-06 00:00:00+08:00,71515.05686187744,-965.9859466552734
2014-02-17 00:00:00+08:00,71844.46794891357,329.4110870361328
2014-02-18 00:00:00+08:00,71844.46794891357,0.0
2014-02-19 00:00:00+08:00,72832.64688873291,988.1789398193359
2014-02-20 00:00:00+08:00,72173.85866546631,-658.7882232666016
2014-02-21 00:00:00+08:00,72503.24938201904,329.3907165527344
2014-02-24 00:00:00+08:00,71844.46794891357,-658.7814331054688
2014-02-25 00:00:00+08:00,72173.85866546631,329.3907165527344
2014-02-26 00:00:00+08:00,71844.46794891357,-329.3907165527344
2014-02-27 00:00:00+08:00,71844.46794891357,0.0
2014-03-03 00:00:00+08:00,72173.85866546631,329.3907165527344
2014-03-04 00:00:00+08:00,70526.86434173584,-1646.9943237304688
2014-03-05 00:00:00+08:00,68550.49967193604,-1976.3646697998047
2014-03-06 00:00:00+08:00,67562.29357147217,-988.2061004638672
2014-03-07 00:00:00+08:00,68550.49967193604,988.2061004638672
2014-03-10 00:00:00+08:00,67891.69786834717,-658.8018035888672
2014-03-11 00:00:00+08:00,68550.49967193604,658.8018035888672
2014-03-12 00:00:00+08:00,66244.71712493896,-2305.7825469970703
2014-03-13 00:00:00+08:00,67232.8960647583,988.1789398193359
2014-03-14 00:00:00+08:00,67891.69786834717,658.8018035888672
2014-03-17 00:00:00+08:00,67562.29357147217,-329.404296875
2014-03-18 00:00:00+08:00,67562.29357147217,0.0
